"Id","Prediction1"
"909","86"
"910","46"
"911","33"
"912","35"
"913","19"
"914","16"
"915","62"
"916","6"
"917","75"
"918","90"
"919","26"
"920","83"
"921","79"
"922","74"
"923","33"
"924","16"
"925","27"
"926","88"
"927","5"
"928","90"
"929","72"
"930","3"
"931","23"
"932","93"
"933","52"
"934","58"
"935","45"
"936","51"
"937","12"
"938","68"
"939","0"
"940","81"
"941","75"
"942","86"
"943","3"
"944","86"
"945","58"
"946","94"
"947","8"
"948","74"
"949","41"
"950","0"
"951","14"
"952","2"
"953","80"
"954","47"
"955","80"
"956","73"
"957","91"
"958","31"
"959","58"
"960","81"
"961","36"
"962","70"
"963","97"
"964","91"
"965","55"
"966","12"
"967","37"
"968","45"
"969","9"
"970","56"
"971","87"
"972","82"
"973","63"
"974","86"
"975","33"
"976","48"
"977","41"
"978","56"
"979","96"
"980","39"
"981","26"
"982","24"
"983","69"
"984","54"
"985","89"
"986","64"
"987","91"
"988","71"
"989","56"
"990","68"
"991","89"
"992","4"
"993","6"
"994","93"
"995","68"
"996","7"
"997","74"
"998","60"
"999","57"
"1000","37"
"1001","71"
"1002","46"
"1003","35"
"1004","66"
"1005","88"
"1006","24"
"1007","78"
"1008","19"
"1009","89"
"1010","19"
"1011","27"
"1012","54"
"1013","98"
"1014","58"
"1015","15"
"1016","68"
"1017","35"
"1018","78"
"1019","28"
"1020","94"
"1021","54"
"1022","18"
"1023","58"
"1024","32"
"1025","53"
"1026","48"
"1027","54"
"1028","66"
"1029","6"
"1030","12"
"1031","96"
"1032","83"
"1033","1"
"1034","59"
"1035","67"
"1036","97"
"1037","16"
"1038","34"
"1039","48"
"1040","64"
"1041","72"
"1042","26"
"1043","27"
"1044","30"
"1045","58"
"1046","33"
"1047","6"
"1048","1"
"1049","69"
"1050","13"
"1051","89"
"1052","90"
"1053","62"
"1054","86"
"1055","27"
"1056","36"
"1057","50"
"1058","27"
"1059","85"
"1060","75"
"1061","82"
"1062","25"
"1063","12"
"1064","75"
"1065","5"
"1066","44"
"1067","89"
"1068","36"
"1069","59"
"1070","81"
"1071","76"
"1072","0"
"1073","1"
"1074","90"
"1075","71"
"1076","54"
"1077","47"
"1078","71"
"1079","33"
"1080","23"
"1081","54"
"1082","2"
"1083","9"
"1084","18"
"1085","97"
"1086","58"
"1087","14"
"1088","86"
"1089","88"
"1090","29"
"1091","77"
"1092","91"
"1093","44"
"1094","39"
"1095","18"
"1096","28"
"1097","52"
"1098","3"
"1099","31"
"1100","10"
"1101","62"
"1102","38"
"1103","62"
"1104","90"
"1105","20"
"1106","91"
"1107","83"
"1108","88"
"1109","0"
"1110","9"
"1111","12"
"1112","71"
"1113","70"
"1114","78"
"1115","75"
"1116","47"
"1117","97"
"1118","51"
"1119","6"
"1120","78"
"1121","96"
"1122","56"
"1123","12"
"1124","59"
"1125","12"
"1126","76"
"1127","49"
"1128","88"
"1129","39"
"1130","42"
"1131","2"
"1132","59"
"1133","90"
"1134","13"
"1135","71"
"1136","47"
"1137","14"
"1138","76"
"1139","32"
"1140","85"
"1141","30"
"1142","51"
"1143","77"
"1144","9"
"1145","33"
"1146","2"
"1147","91"
"1148","28"
"1149","60"
"1150","19"
"1151","6"
"1152","70"
"1153","71"
"1154","29"
"1155","59"
"1156","56"
"1157","80"
"1158","86"
"1159","89"
"1160","16"
"1161","7"
"1162","59"
"1163","85"
"1164","15"
"1165","46"
"1166","69"
"1167","4"
"1168","82"
"1169","50"
"1170","42"
"1171","90"
"1172","53"
"1173","91"
"1174","85"
"1175","93"
"1176","24"
"1177","54"
"1178","51"
"1179","26"
"1180","70"
"1181","58"
"1182","83"
"1183","87"
"1184","23"
"1185","34"
"1186","39"
"1187","30"
"1188","42"
"1189","90"
"1190","3"
"1191","73"
"1192","0"
"1193","82"
"1194","0"
"1195","8"
"1196","55"
"1197","20"
"1198","59"
"1199","1"
"1200","75"
"1201","20"
"1202","31"
"1203","16"
"1204","89"
"1205","99"
"1206","80"
"1207","46"
"1208","87"
"1209","88"
"1210","51"
"1211","72"
"1212","45"
"1213","50"
"1214","68"
"1215","19"
"1216","64"
"1217","25"
"1218","67"
"1219","98"
"1220","18"
"1221","4"
"1222","10"
"1223","27"
"1224","15"
"1225","12"
"1226","13"
"1227","98"
"1228","49"
"1229","4"
"1230","12"
"1231","37"
"1232","14"
"1233","7"
"1234","52"
"1235","53"
"1236","84"
"1237","86"
"1238","49"
"1239","43"
"1240","8"
"1241","81"
"1242","72"
"1243","75"
"1244","16"
"1245","60"
"1246","47"
"1247","95"
"1248","9"
"1249","10"
"1250","98"
"1251","55"
"1252","30"
"1253","5"
"1254","51"
"1255","68"
"1256","6"
"1257","4"
"1258","39"
"1259","37"
"1260","33"
"1261","11"
"1262","94"
"1263","63"
"1264","96"
"1265","51"
"1266","2"
"1267","88"
"1268","48"
"1269","41"
"1270","52"
"1271","6"
"1272","98"
"1273","84"
"1274","22"
"1275","79"
"1276","66"
"1277","66"
"1278","62"
"1279","81"
"1280","24"
"1281","58"
"1282","84"
"1283","24"
"1284","3"
"1285","30"
"1286","75"
"1287","17"
"1288","51"
"1289","4"
"1290","25"
"1291","93"
"1292","18"
"1293","56"
"1294","17"
"1295","74"
"1296","49"
"1297","99"
"1298","4"
"1299","70"
"1300","43"
"1301","26"
"1302","90"
"1303","71"
"1304","79"
"1305","51"
"1306","77"
"1307","19"
"1308","48"
"1309","43"
"1310","70"
"1311","22"
"1312","62"
"1313","77"
"1314","59"
"1315","79"
"1316","30"
"1317","94"
"1318","77"
"1319","96"
"1320","83"
"1321","64"
"1322","48"
"1323","85"
"1324","91"
"1325","33"
"1326","47"
"1327","1"
"1328","89"
"1329","70"
"1330","75"
"1331","83"
"1332","14"
"1333","58"
"1334","11"
"1335","36"
"1336","71"
"1337","26"
"1338","74"
"1339","63"
"1340","27"
"1341","78"
"1342","41"
"1343","60"
"1344","23"
"1345","83"
"1346","13"
"1347","97"
"1348","47"
"1349","46"
"1350","47"
"1351","64"
"1352","99"
"1353","83"
"1354","62"
"1355","86"
"1356","16"
"1357","62"
"1358","78"
"1359","36"
"1360","65"
"1361","54"
"1362","63"
"1363","63"
"1364","48"
"1365","88"
"1366","35"
"1367","55"
"1368","68"
"1369","43"
"1370","35"
"1371","33"
"1372","27"
"1373","70"
"1374","39"
"1375","56"
"1376","62"
"1377","83"
"1378","59"
"1379","58"
"1380","90"
"1381","24"
"1382","66"
"1383","3"
"1384","69"
"1385","75"
"1386","1"
"1387","50"
"1388","99"
"1389","37"
"1390","55"
"1391","77"
"1392","14"
"1393","94"
"1394","17"
"1395","86"
"1396","21"
"1397","58"
"1398","18"
"1399","23"
"1400","33"
"1401","62"
"1402","39"
"1403","82"
"1404","14"
"1405","81"
"1406","49"
"1407","6"
"1408","78"
"1409","93"
"1410","68"
"1411","14"
"1412","15"
"1413","94"
"1414","48"
"1415","43"
"1416","10"
"1417","87"
"1418","69"
"1419","60"
"1420","83"
"1421","91"
"1422","24"
"1423","90"
"1424","14"
"1425","89"
"1426","18"
"1427","76"
"1428","16"
"1429","39"
"1430","94"
"1431","61"
"1432","99"
"1433","95"
"1434","12"
"1435","89"
"1436","82"
"1437","24"
"1438","71"
"1439","16"
"1440","18"
"1441","83"
"1442","1"
"1443","20"
"1444","70"
"1445","96"
"1446","10"
"1447","61"
"1448","58"
"1449","9"
"1450","17"
"1451","98"
"1452","9"
"1453","67"
"1454","5"
"1455","1"
"1456","13"
"1457","95"
"1458","41"
"1459","13"
"1460","53"
"1461","43"
"1462","89"
"1463","76"
"1464","20"
"1465","21"
"1466","83"
"1467","21"
"1468","56"
"1469","78"
"1470","92"
"1471","58"
"1472","42"
"1473","74"
"1474","13"
"1475","88"
"1476","41"
"1477","5"
"1478","30"
"1479","80"
"1480","70"
"1481","16"
"1482","48"
"1483","23"
"1484","44"
"1485","34"
"1486","4"
"1487","30"
"1488","34"
"1489","14"
"1490","22"
"1491","93"
"1492","31"
"1493","15"
"1494","51"
"1495","91"
"1496","73"
"1497","59"
"1498","65"
"1499","1"
"1500","89"
"1501","52"
"1502","82"
"1503","0"
"1504","10"
"1505","5"
"1506","18"
"1507","73"
"1508","24"
"1509","8"
"1510","39"
"1511","85"
"1512","73"
"1513","93"
"1514","36"
"1515","63"
"1516","70"
"1517","59"
"1518","17"
"1519","4"
"1520","90"
"1521","73"
"1522","19"
"1523","56"
"1524","75"
"1525","42"
"1526","89"
"1527","4"
"1528","8"
"1529","59"
"1530","52"
"1531","12"
"1532","54"
"1533","23"
"1534","86"
"1535","12"
"1536","15"
"1537","2"
"1538","67"
"1539","31"
"1540","52"
"1541","70"
"1542","65"
"1543","24"
"1544","56"
"1545","10"
"1546","5"
"1547","80"
"1548","14"
"1549","71"
"1550","80"
"1551","20"
"1552","27"
"1553","94"
"1554","28"
"1555","61"
"1556","91"
"1557","70"
"1558","95"
"1559","91"
"1560","12"
"1561","96"
"1562","8"
"1563","20"
"1564","24"
"1565","83"
"1566","77"
"1567","24"
"1568","56"
"1569","5"
"1570","27"
"1571","29"
"1572","76"
"1573","30"
"1574","55"
"1575","53"
"1576","15"
"1577","65"
"1578","19"
"1579","62"
"1580","96"
"1581","58"
"1582","52"
"1583","65"
"1584","34"
"1585","34"
"1586","59"
"1587","77"
"1588","61"
"1589","4"
"1590","50"
"1591","79"
"1592","91"
"1593","42"
"1594","1"
"1595","33"
"1596","63"
"1597","79"
"1598","31"
"1599","98"
"1600","8"
"1601","56"
"1602","82"
"1603","89"
"1604","29"
"1605","23"
"1606","3"
"1607","53"
"1608","91"
"1609","13"
"1610","39"
"1611","26"
"1612","16"
"1613","58"
"1614","71"
"1615","20"
"1616","87"
"1617","68"
"1618","43"
"1619","14"
"1620","20"
"1621","62"
"1622","66"
"1623","81"
"1624","84"
"1625","59"
"1626","24"
"1627","84"
"1628","2"
"1629","3"
"1630","8"
"1631","78"
"1632","96"
"1633","57"
"1634","27"
"1635","27"
"1636","66"
"1637","95"
"1638","31"
"1639","97"
"1640","50"
"1641","21"
"1642","44"
"1643","90"
"1644","56"
"1645","93"
"1646","79"
"1647","72"
"1648","39"
"1649","11"
"1650","97"
"1651","98"
"1652","9"
"1653","10"
"1654","13"
"1655","78"
"1656","3"
"1657","81"
"1658","75"
"1659","30"
"1660","67"
"1661","93"
"1662","17"
"1663","53"
"1664","99"
"1665","63"
"1666","69"
"1667","60"
"1668","51"
"1669","79"
"1670","32"
"1671","35"
"1672","11"
"1673","0"
"1674","56"
"1675","48"
"1676","29"
"1677","72"
"1678","42"
"1679","87"
"1680","18"
"1681","2"
"1682","58"
"1683","75"
"1684","7"
"1685","21"
"1686","19"
"1687","14"
"1688","14"
"1689","82"
"1690","6"
"1691","2"
"1692","60"
"1693","28"
"1694","58"
"1695","66"
"1696","34"
"1697","77"
"1698","61"
"1699","36"
"1700","55"
"1701","62"
"1702","0"
"1703","48"
"1704","27"
"1705","3"
"1706","50"
"1707","6"
"1708","4"
"1709","28"
"1710","88"
"1711","71"
"1712","91"
"1713","8"
"1714","85"
"1715","47"
"1716","27"
"1717","93"
"1718","70"
"1719","84"
"1720","21"
"1721","41"
"1722","0"
"1723","71"
"1724","75"
"1725","3"
"1726","73"
"1727","52"
"1728","94"
"1729","68"
"1730","26"
"1731","12"
"1732","82"
"1733","79"
"1734","56"
"1735","85"
"1736","80"
"1737","13"
"1738","83"
"1739","72"
"1740","19"
"1741","71"
"1742","91"
"1743","79"
"1744","39"
"1745","39"
"1746","74"
"1747","99"
"1748","32"
"1749","66"
"1750","12"
"1751","8"
"1752","78"
"1753","86"
"1754","26"
"1755","56"
"1756","40"
"1757","64"
"1758","61"
"1759","2"
"1760","0"
"1761","59"
"1762","65"
"1763","63"
"1764","5"
"1765","57"
"1766","86"
"1767","22"
"1768","32"
"1769","47"
"1770","55"
"1771","53"
"1772","33"
"1773","64"
"1774","29"
"1775","28"
"1776","53"
"1777","57"
"1778","62"
"1779","81"
"1780","58"
"1781","56"
"1782","85"
"1783","27"
"1784","60"
"1785","71"
"1786","54"
"1787","96"
"1788","28"
"1789","64"
"1790","48"
"1791","80"
"1792","13"
"1793","89"
"1794","28"
"1795","60"
"1796","12"
"1797","88"
"1798","20"
"1799","42"
"1800","97"
"1801","59"
"1802","27"
"1803","37"
"1804","9"
"1805","34"
"1806","77"
"1807","20"
"1808","74"
"1809","75"
"1810","98"
"1811","22"
"1812","63"
"1813","48"
"1814","36"
"1815","56"
"1816","33"
"1817","76"
"1818","12"
"1819","5"
"1820","19"
"1821","9"
"1822","53"
"1823","77"
"1824","2"
"1825","40"
"1826","18"
"1827","35"
"1828","12"
"1829","23"
"1830","17"
"1831","6"
"1832","54"
"1833","35"
"1834","82"
"1835","84"
"1836","80"
"1837","94"
"1838","36"
"1839","34"
"1840","55"
"1841","66"
"1842","15"
"1843","10"
"1844","72"
"1845","89"
"1846","36"
"1847","11"
"1848","16"
"1849","51"
"1850","73"
"1851","13"
"1852","79"
"1853","35"
"1854","38"
"1855","79"
"1856","65"
"1857","14"
"1858","33"
"1859","72"
"1860","94"
"1861","54"
"1862","61"
"1863","16"
"1864","25"
"1865","79"
"1866","10"
"1867","53"
"1868","26"
"1869","74"
"1870","70"
"1871","42"
"1872","80"
"1873","3"
"1874","82"
"1875","35"
"1876","59"
"1877","27"
"1878","92"
"1879","16"
"1880","56"
"1881","84"
"1882","16"
"1883","59"
"1884","15"
"1885","82"
"1886","8"
"1887","49"
"1888","36"
"1889","14"
"1890","27"
"1891","15"
"1892","72"
"1893","76"
"1894","42"
"1895","39"
"1896","4"
"1897","51"
"1898","86"
"1899","13"
"1900","54"
"1901","36"
"1902","29"
"1903","96"
"1904","34"
"1905","63"
"1906","34"
"1907","93"
"1908","87"
"1909","55"
"1910","44"
"1911","97"
"1912","63"
"1913","8"
"1914","74"
"1915","0"
"1916","56"
"1917","21"
"1918","87"
"1919","75"
"1920","98"
"1921","98"
"1922","52"
"1923","84"
"1924","98"
"1925","88"
"1926","66"
"1927","7"
"1928","57"
"1929","44"
"1930","22"
"1931","47"
"1932","55"
"1933","98"
"1934","91"
"1935","43"
"1936","13"
"1937","98"
"1938","54"
"1939","95"
"1940","82"
"1941","72"
"1942","75"
"1943","18"
"1944","99"
"1945","33"
"1946","56"
"1947","13"
"1948","72"
"1949","4"
"1950","69"
"1951","67"
"1952","80"
"1953","75"
"1954","32"
"1955","21"
"1956","68"
"1957","10"
"1958","57"
"1959","27"
"1960","23"
"1961","12"
"1962","1"
"1963","25"
"1964","88"
"1965","20"
"1966","84"
"1967","54"
"1968","25"
"1969","85"
"1970","60"
"1971","58"
"1972","97"
"1973","71"
"1974","70"
"1975","28"
"1976","67"
"1977","58"
"1978","69"
"1979","49"
"1980","60"
"1981","48"
"1982","64"
"1983","77"
"1984","59"
"1985","69"
"1986","4"
"1987","85"
"1988","27"
"1989","0"
"1990","16"
"1991","61"
"1992","23"
"1993","93"
"1994","16"
"1995","50"
"1996","19"
"1997","58"
"1998","70"
"1999","53"
"2000","69"
"2001","8"
"2002","38"
"2003","92"
"2004","18"
"2005","93"
"2006","76"
"2007","6"
"2008","52"
"2009","29"
"2010","73"
"2011","8"
"2012","99"
"2013","4"
"2014","45"
"2015","34"
"2016","47"
"2017","48"
"2018","52"
"2019","52"
"2020","97"
"2021","77"
"2022","0"
"2023","30"
"2024","96"
"2025","49"
"2026","19"
"2027","97"
"2028","1"
"2029","48"
"2030","12"
"2031","86"
"2032","68"
"2033","81"
"2034","39"
"2035","36"
"2036","17"
"2037","94"
"2038","57"
"2039","75"
"2040","33"
"2041","59"
"2042","77"
"2043","97"
"2044","42"
"2045","72"
"2046","63"
"2047","77"
"2048","43"
"2049","4"
"2050","27"
"2051","27"
"2052","81"
"2053","6"
"2054","46"
"2055","58"
"2056","71"
"2057","26"
"2058","5"
"2059","37"
"2060","62"
"2061","93"
"2062","81"
"2063","48"
"2064","2"
"2065","75"
"2066","99"
"2067","58"
"2068","71"
"2069","9"
"2070","34"
"2071","61"
"2072","98"
"2073","22"
"2074","87"
"2075","68"
"2076","21"
"2077","16"
"2078","84"
"2079","41"
"2080","47"
"2081","54"
"2082","12"
"2083","58"
"2084","26"
"2085","96"
"2086","4"
"2087","40"
"2088","59"
"2089","26"
"2090","48"
"2091","14"
"2092","27"
"2093","58"
"2094","43"
"2095","12"
"2096","34"
"2097","56"
"2098","34"
"2099","45"
"2100","49"
"2101","99"
"2102","55"
"2103","62"
"2104","56"
"2105","99"
"2106","48"
"2107","49"
"2108","78"
"2109","70"
"2110","99"
"2111","40"
"2112","20"
"2113","11"
"2114","73"
"2115","45"
"2116","43"
"2117","78"
"2118","13"
"2119","17"
"2120","92"
"2121","26"
"2122","86"
"2123","8"
"2124","73"
"2125","97"
"2126","71"
"2127","43"
"2128","31"
"2129","83"
"2130","89"
"2131","84"
"2132","19"
"2133","55"
"2134","25"
"2135","20"
"2136","34"
"2137","45"
"2138","6"
