"Id","Prediction1"
"1003","46"
"1004","66"
"1005","88"
"1006","24"
"1007","78"
"1008","15"
"1009","89"
"1010","3"
"1011","72"
"1012","54"
"1013","98"
"1014","58"
"1015","29"
"1016","68"
"1017","35"
"1018","78"
"1019","28"
"1020","94"
"1021","54"
"1022","18"
"1023","58"
"1024","72"
"1025","53"
"1026","48"
"1027","54"
"1028","66"
"1029","6"
"1030","12"
"1031","33"
"1032","83"
"1033","14"
"1034","82"
"1035","67"
"1036","88"
"1037","16"
"1038","34"
"1039","48"
"1040","64"
"1041","72"
"1042","26"
"1043","21"
"1044","30"
"1045","58"
"1046","80"
"1047","6"
"1048","1"
"1049","69"
"1050","13"
"1051","89"
"1052","72"
"1053","62"
"1054","87"
"1055","99"
"1056","34"
"1057","6"
"1058","27"
"1059","12"
"1060","75"
"1061","82"
"1062","25"
"1063","90"
"1064","50"
"1065","25"
"1066","44"
"1067","33"
"1068","65"
"1069","59"
"1070","81"
"1071","76"
"1072","0"
"1073","27"
"1074","81"
"1075","49"
"1076","92"
"1077","52"
"1078","60"
"1079","33"
"1080","39"
"1081","70"
"1082","35"
"1083","9"
"1084","18"
"1085","65"
"1086","58"
"1087","14"
"1088","76"
"1089","42"
"1090","29"
"1091","77"
"1092","91"
"1093","44"
"1094","39"
"1095","18"
"1096","28"
"1097","52"
"1098","55"
"1099","31"
"1100","22"
"1101","62"
"1102","38"
"1103","92"
"1104","90"
"1105","25"
"1106","18"
"1107","57"
"1108","88"
"1109","0"
"1110","76"
"1111","12"
"1112","68"
"1113","92"
"1114","45"
"1115","75"
"1116","47"
"1117","43"
"1118","34"
"1119","45"
"1120","78"
"1121","96"
"1122","56"
"1123","56"
"1124","59"
"1125","12"
"1126","9"
"1127","73"
"1128","88"
"1129","44"
"1130","42"
"1131","80"
"1132","59"
"1133","90"
"1134","13"
"1135","71"
"1136","47"
"1137","14"
"1138","76"
"1139","32"
"1140","85"
"1141","73"
"1142","51"
"1143","44"
"1144","9"
"1145","33"
"1146","2"
"1147","91"
"1148","28"
"1149","60"
"1150","19"
"1151","6"
"1152","70"
"1153","23"
"1154","29"
"1155","59"
"1156","56"
"1157","4"
"1158","40"
"1159","89"
"1160","87"
"1161","67"
"1162","23"
"1163","85"
"1164","15"
"1165","21"
"1166","17"
"1167","34"
"1168","82"
"1169","50"
"1170","42"
"1171","90"
"1172","53"
"1173","34"
"1174","95"
"1175","45"
"1176","24"
"1177","54"
"1178","51"
"1179","26"
"1180","70"
"1181","86"
"1182","10"
"1183","87"
"1184","23"
"1185","34"
"1186","39"
"1187","3"
"1188","42"
"1189","90"
"1190","3"
"1191","73"
"1192","83"
"1193","82"
"1194","0"
"1195","8"
"1196","55"
"1197","20"
"1198","59"
"1199","18"
"1200","55"
"1201","20"
"1202","31"
"1203","16"
"1204","48"
"1205","99"
"1206","64"
"1207","98"
"1208","94"
"1209","78"
"1210","51"
"1211","55"
"1212","29"
"1213","50"
"1214","68"
"1215","19"
"1216","43"
"1217","91"
"1218","67"
"1219","98"
"1220","18"
"1221","4"
"1222","10"
"1223","4"
"1224","3"
"1225","12"
"1226","13"
"1227","98"
"1228","49"
"1229","4"
"1230","33"
"1231","37"
"1232","14"
"1233","7"
"1234","52"
"1235","53"
"1236","84"
"1237","20"
"1238","49"
"1239","43"
"1240","8"
"1241","81"
"1242","4"
"1243","75"
"1244","16"
"1245","60"
"1246","52"
"1247","95"
"1248","9"
"1249","5"
"1250","98"
"1251","90"
"1252","72"
"1253","25"
"1254","94"
"1255","68"
"1256","6"
"1257","80"
"1258","39"
"1259","37"
"1260","33"
"1261","11"
"1262","11"
"1263","63"
"1264","96"
"1265","51"
"1266","11"
"1267","88"
"1268","48"
"1269","41"
"1270","96"
"1271","6"
"1272","46"
"1273","84"
"1274","22"
"1275","79"
"1276","66"
"1277","66"
"1278","62"
"1279","13"
"1280","24"
"1281","58"
"1282","84"
"1283","24"
"1284","4"
"1285","30"
"1286","75"
"1287","17"
"1288","85"
"1289","4"
"1290","25"
"1291","44"
"1292","18"
"1293","78"
"1294","17"
"1295","74"
"1296","49"
"1297","5"
"1298","4"
"1299","70"
"1300","43"
"1301","26"
"1302","90"
"1303","23"
"1304","4"
"1305","51"
"1306","77"
"1307","19"
"1308","48"
"1309","43"
"1310","70"
"1311","61"
"1312","62"
"1313","5"
"1314","59"
"1315","77"
"1316","23"
"1317","94"
"1318","50"
"1319","96"
"1320","83"
"1321","64"
"1322","8"
"1323","85"
"1324","91"
"1325","92"
"1326","52"
"1327","1"
"1328","5"
"1329","70"
"1330","78"
"1331","83"
"1332","14"
"1333","58"
"1334","16"
"1335","36"
"1336","60"
"1337","26"
"1338","74"
"1339","63"
"1340","27"
"1341","26"
"1342","41"
"1343","60"
"1344","23"
"1345","16"
"1346","81"
"1347","97"
"1348","51"
"1349","46"
"1350","92"
"1351","64"
"1352","95"
"1353","57"
"1354","54"
"1355","86"
"1356","16"
"1357","62"
"1358","7"
"1359","36"
"1360","80"
"1361","14"
"1362","59"
"1363","63"
"1364","48"
"1365","88"
"1366","35"
"1367","4"
"1368","68"
"1369","43"
"1370","98"
"1371","12"
"1372","27"
"1373","70"
"1374","95"
"1375","56"
"1376","62"
"1377","83"
"1378","82"
"1379","90"
"1380","33"
"1381","7"
"1382","66"
"1383","19"
"1384","69"
"1385","75"
"1386","77"
"1387","50"
"1388","72"
"1389","17"
"1390","55"
"1391","77"
"1392","14"
"1393","94"
"1394","17"
"1395","86"
"1396","21"
"1397","58"
"1398","18"
"1399","23"
"1400","33"
"1401","62"
"1402","39"
"1403","82"
"1404","14"
"1405","81"
"1406","49"
"1407","6"
"1408","93"
"1409","1"
"1410","68"
"1411","6"
"1412","15"
"1413","87"
"1414","48"
"1415","43"
"1416","28"
"1417","94"
"1418","69"
"1419","68"
"1420","83"
"1421","91"
"1422","24"
"1423","4"
"1424","14"
"1425","90"
"1426","18"
"1427","76"
"1428","16"
"1429","57"
"1430","94"
"1431","70"
"1432","99"
"1433","95"
"1434","85"
"1435","90"
"1436","82"
"1437","24"
"1438","23"
"1439","8"
"1440","44"
"1441","83"
"1442","1"
"1443","20"
"1444","2"
"1445","96"
"1446","10"
"1447","99"
"1448","58"
"1449","9"
"1450","17"
"1451","98"
"1452","9"
"1453","67"
"1454","5"
"1455","1"
"1456","13"
"1457","72"
"1458","41"
"1459","39"
"1460","62"
"1461","43"
"1462","89"
"1463","76"
"1464","20"
"1465","21"
"1466","1"
"1467","21"
"1468","56"
"1469","74"
"1470","92"
"1471","58"
"1472","42"
"1473","74"
"1474","16"
"1475","88"
"1476","41"
"1477","80"
"1478","30"
"1479","43"
"1480","92"
"1481","16"
"1482","48"
"1483","23"
"1484","26"
"1485","34"
"1486","4"
"1487","30"
"1488","34"
"1489","14"
"1490","22"
"1491","93"
"1492","81"
"1493","15"
"1494","51"
"1495","73"
"1496","73"
"1497","59"
"1498","65"
"1499","1"
"1500","89"
"1501","52"
"1502","82"
"1503","0"
"1504","10"
"1505","5"
"1506","4"
"1507","72"
"1508","24"
"1509","8"
"1510","39"
"1511","85"
"1512","73"
"1513","1"
"1514","15"
"1515","74"
"1516","70"
"1517","56"
"1518","17"
"1519","64"
"1520","90"
"1521","73"
"1522","19"
"1523","56"
"1524","75"
"1525","42"
"1526","89"
"1527","15"
"1528","8"
"1529","59"
"1530","52"
"1531","90"
"1532","54"
"1533","23"
"1534","86"
"1535","12"
"1536","15"
"1537","54"
"1538","67"
"1539","31"
"1540","52"
"1541","70"
"1542","3"
"1543","7"
"1544","56"
"1545","83"
"1546","5"
"1547","65"
"1548","14"
"1549","71"
"1550","80"
"1551","20"
"1552","4"
"1553","94"
"1554","28"
"1555","61"
"1556","99"
"1557","70"
"1558","95"
"1559","91"
"1560","12"
"1561","47"
"1562","8"
"1563","20"
"1564","24"
"1565","20"
"1566","80"
"1567","24"
"1568","31"
"1569","5"
"1570","27"
"1571","29"
"1572","76"
"1573","30"
"1574","55"
"1575","6"
"1576","15"
"1577","65"
"1578","25"
"1579","92"
"1580","33"
"1581","58"
"1582","52"
"1583","37"
"1584","80"
"1585","34"
"1586","47"
"1587","7"
"1588","61"
"1589","4"
"1590","50"
"1591","79"
"1592","91"
"1593","42"
"1594","1"
"1595","23"
"1596","4"
"1597","69"
"1598","31"
"1599","35"
"1600","8"
"1601","74"
"1602","82"
"1603","12"
"1604","72"
"1605","23"
"1606","38"
"1607","53"
"1608","27"
"1609","13"
"1610","39"
"1611","26"
"1612","16"
"1613","58"
"1614","23"
"1615","25"
"1616","90"
"1617","68"
"1618","43"
"1619","45"
"1620","20"
"1621","62"
"1622","66"
"1623","81"
"1624","84"
"1625","47"
"1626","24"
"1627","84"
"1628","23"
"1629","3"
"1630","78"
"1631","78"
"1632","96"
"1633","57"
"1634","27"
"1635","23"
"1636","66"
"1637","95"
"1638","31"
"1639","21"
"1640","51"
"1641","21"
"1642","44"
"1643","90"
"1644","56"
"1645","93"
"1646","8"
"1647","32"
"1648","76"
"1649","11"
"1650","97"
"1651","83"
"1652","9"
"1653","21"
"1654","81"
"1655","99"
"1656","3"
"1657","81"
"1658","75"
"1659","4"
"1660","74"
"1661","93"
"1662","37"
"1663","92"
"1664","40"
"1665","4"
"1666","69"
"1667","60"
"1668","51"
"1669","79"
"1670","98"
"1671","43"
"1672","35"
"1673","0"
"1674","56"
"1675","48"
"1676","29"
"1677","44"
"1678","42"
"1679","87"
"1680","69"
"1681","65"
"1682","87"
"1683","27"
"1684","79"
"1685","21"
"1686","19"
"1687","79"
"1688","14"
"1689","82"
"1690","6"
"1691","36"
"1692","60"
"1693","28"
"1694","15"
"1695","66"
"1696","19"
"1697","77"
"1698","61"
"1699","36"
"1700","55"
"1701","62"
"1702","0"
"1703","8"
"1704","27"
"1705","3"
"1706","50"
"1707","6"
"1708","4"
"1709","28"
"1710","88"
"1711","71"
"1712","9"
"1713","8"
"1714","85"
"1715","47"
"1716","78"
"1717","93"
"1718","70"
"1719","84"
"1720","21"
"1721","90"
"1722","0"
"1723","71"
"1724","75"
"1725","3"
"1726","23"
"1727","52"
"1728","94"
"1729","68"
"1730","26"
"1731","90"
"1732","82"
"1733","79"
"1734","56"
"1735","85"
"1736","6"
"1737","58"
"1738","41"
"1739","72"
"1740","19"
"1741","71"
"1742","91"
"1743","79"
"1744","39"
"1745","39"
"1746","66"
"1747","99"
"1748","32"
"1749","66"
"1750","5"
"1751","8"
"1752","99"
"1753","86"
"1754","26"
"1755","56"
"1756","78"
"1757","21"
"1758","61"
"1759","2"
"1760","0"
"1761","59"
"1762","65"
"1763","63"
"1764","25"
"1765","57"
"1766","40"
"1767","22"
"1768","0"
"1769","47"
"1770","29"
"1771","53"
"1772","33"
"1773","80"
"1774","64"
"1775","76"
"1776","53"
"1777","78"
"1778","26"
"1779","81"
"1780","58"
"1781","33"
"1782","85"
"1783","1"
"1784","23"
"1785","56"
"1786","92"
"1787","96"
"1788","87"
"1789","66"
"1790","48"
"1791","32"
"1792","13"
"1793","89"
"1794","28"
"1795","68"
"1796","32"
"1797","96"
"1798","20"
"1799","42"
"1800","3"
"1801","56"
"1802","44"
"1803","37"
"1804","9"
"1805","34"
"1806","4"
"1807","20"
"1808","74"
"1809","19"
"1810","98"
"1811","90"
"1812","63"
"1813","48"
"1814","36"
"1815","56"
"1816","33"
"1817","76"
"1818","12"
"1819","5"
"1820","19"
"1821","9"
"1822","53"
"1823","77"
"1824","8"
"1825","40"
"1826","55"
"1827","3"
"1828","12"
"1829","23"
"1830","17"
"1831","6"
"1832","54"
"1833","6"
"1834","82"
"1835","84"
"1836","55"
"1837","94"
"1838","35"
"1839","75"
"1840","55"
"1841","66"
"1842","3"
"1843","10"
"1844","27"
"1845","37"
"1846","36"
"1847","46"
"1848","16"
"1849","51"
"1850","73"
"1851","13"
"1852","18"
"1853","46"
"1854","38"
"1855","26"
"1856","65"
"1857","14"
"1858","8"
"1859","69"
"1860","94"
"1861","54"
"1862","10"
"1863","16"
"1864","25"
"1865","24"
"1866","16"
"1867","53"
"1868","26"
"1869","74"
"1870","70"
"1871","42"
"1872","80"
"1873","4"
"1874","82"
"1875","35"
"1876","59"
"1877","93"
"1878","57"
"1879","61"
"1880","56"
"1881","84"
"1882","87"
"1883","52"
"1884","40"
"1885","82"
"1886","8"
"1887","49"
"1888","36"
"1889","14"
"1890","27"
"1891","15"
"1892","72"
"1893","76"
"1894","42"
"1895","39"
"1896","4"
"1897","74"
"1898","86"
"1899","13"
"1900","54"
"1901","36"
"1902","29"
"1903","96"
"1904","34"
"1905","63"
"1906","29"
"1907","44"
"1908","87"
"1909","21"
"1910","44"
"1911","97"
"1912","63"
"1913","48"
"1914","74"
"1915","0"
"1916","95"
"1917","3"
"1918","87"
"1919","75"
"1920","34"
"1921","35"
"1922","52"
"1923","84"
"1924","98"
"1925","88"
"1926","66"
"1927","7"
"1928","57"
"1929","44"
"1930","22"
"1931","47"
"1932","30"
"1933","98"
"1934","91"
"1935","43"
"1936","69"
"1937","98"
"1938","92"
"1939","95"
"1940","82"
"1941","72"
"1942","75"
"1943","74"
"1944","78"
"1945","68"
"1946","45"
"1947","13"
"1948","72"
"1949","4"
"1950","69"
"1951","23"
"1952","80"
"1953","26"
"1954","32"
"1955","21"
"1956","68"
"1957","10"
"1958","57"
"1959","27"
"1960","23"
"1961","17"
"1962","1"
"1963","81"
"1964","88"
"1965","20"
"1966","10"
"1967","54"
"1968","25"
"1969","85"
"1970","60"
"1971","58"
"1972","50"
"1973","49"
"1974","70"
"1975","56"
"1976","74"
"1977","41"
"1978","69"
"1979","49"
"1980","60"
"1981","48"
"1982","50"
"1983","77"
"1984","52"
"1985","69"
"1986","4"
"1987","85"
"1988","12"
"1989","0"
"1990","9"
"1991","61"
"1992","23"
"1993","93"
"1994","86"
"1995","4"
"1996","31"
"1997","58"
"1998","62"
"1999","53"
"2000","69"
"2001","48"
"2002","38"
"2003","92"
"2004","79"
"2005","45"
"2006","76"
"2007","6"
"2008","52"
"2009","78"
"2010","71"
"2011","8"
"2012","99"
"2013","4"
"2014","45"
"2015","36"
"2016","52"
"2017","48"
"2018","52"
"2019","52"
"2020","97"
"2021","77"
"2022","0"
"2023","30"
"2024","96"
"2025","49"
"2026","19"
"2027","97"
"2028","1"
"2029","48"
"2030","12"
"2031","86"
"2032","68"
"2033","81"
"2034","39"
"2035","36"
"2036","17"
"2037","94"
"2038","57"
"2039","75"
"2040","33"
"2041","47"
"2042","77"
"2043","50"
"2044","44"
"2045","72"
"2046","79"
"2047","77"
"2048","34"
"2049","4"
"2050","27"
"2051","30"
"2052","81"
"2053","34"
"2054","89"
"2055","58"
"2056","49"
"2057","26"
"2058","5"
"2059","37"
"2060","62"
"2061","6"
"2062","81"
"2063","48"
"2064","11"
"2065","75"
"2066","3"
"2067","58"
"2068","60"
"2069","9"
"2070","29"
"2071","61"
"2072","35"
"2073","22"
"2074","87"
"2075","68"
"2076","21"
"2077","16"
"2078","5"
"2079","41"
"2080","96"
"2081","54"
"2082","12"
"2083","58"
"2084","26"
"2085","33"
"2086","4"
"2087","92"
"2088","96"
"2089","26"
"2090","48"
"2091","14"
"2092","4"
"2093","25"
"2094","6"
"2095","5"
"2096","34"
"2097","56"
"2098","34"
"2099","45"
"2100","49"
"2101","99"
"2102","4"
"2103","92"
"2104","56"
"2105","86"
"2106","48"
"2107","49"
"2108","78"
"2109","70"
"2110","99"
"2111","81"
"2112","20"
"2113","11"
"2114","30"
"2115","45"
"2116","43"
"2117","26"
"2118","13"
"2119","17"
"2120","92"
"2121","26"
"2122","86"
"2123","5"
"2124","73"
"2125","97"
"2126","71"
"2127","43"
"2128","31"
"2129","33"
"2130","89"
"2131","91"
"2132","19"
"2133","4"
"2134","58"
"2135","20"
"2136","97"
"2137","57"
"2138","6"
